Source,Category,EventName,DateTime,City,VenueName,Address,Link,Description,DateTime_start,DateTime_end,Jour_start,Mois_start,Année_start,Heure_start,Heure_end,lat,lon,duration_h,tags
Ticketmaster,Concert/Sport,Katy Perry: The Lifetimes Tour,2025-10-28 18:00:00,Krakow,TAURON Arena Kraków,,https://www.ticketmaster.pl/event/katy-perry-the-lifetimes-tour-tickets/592522723?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0469432,19.9971534,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Pan Amsterdam,2025-10-28 20:00:00,Warsaw,Jassmine,,https://www.ticketmaster.pl/event/pan-amsterdam-tickets/1367320266?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.2333742,21.0711489,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,NO JOY,2025-10-29 20:00:00,Warsaw,Chmury,,https://www.ticketmaster.pl/event/no-joy-tickets/437413974?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,52.2333742,21.0711489,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,SCOOTER at RAVE Festival,2025-10-25 19:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/scooter-at-rave-festival-tickets/1372377951?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x HC Verva Litvínov,2025-10-26 18:30:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-hc-verva-litvinov-tickets/534744835?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x HC Verva Litvínov | BURGER JAKO PUK,2025-10-26 18:30:00,Praha 9,BACKSTAGE RESTAURANT u O2 areny,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-hc-verva-litvinov-%7C-burger-jako-puk-tickets/711232442?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"ORBIT CULTURE, GAEREA, ATLAS",2025-10-27 18:00:00,Praha 1,Roxy,,https://www.ticketmaster.cz/event/orbit-culture-gaerea-atlas-tickets/587586226?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Mac DeMarco, support: Mock Media",2025-10-27 20:00:00,Praha 1,Lucerna - Velký sál,,https://www.ticketmaster.cz/event/mac-demarco-support-mock-media-tickets/1124755246?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Calum Scott,2025-10-28 20:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/calum-scott-tickets/210234648?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,ONE OK ROCK - DETOX EUROPEAN TOUR 2025,2025-10-29 20:00:00,Praha 8,Forum Karlín,,https://www.ticketmaster.cz/event/one-ok-rock-detox-european-tour-2025-tickets/1673302314?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1029249,14.4769295,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"The 69 Eyes, D-A-D",2025-10-30 18:00:00,Praha 5,MeetFactory,,https://www.ticketmaster.cz/event/the-69-eyes-d-a-d-tickets/1008978330?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.054121,14.3634875,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Katy Perry,2025-10-30 20:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/katy-perry-tickets/637274456?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Jadu Heart, support: TV",2025-10-30 20:00:00,Praha 10,Café V lese,,https://www.ticketmaster.cz/event/jadu-heart-support-tv-tickets/776172778?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0764821,14.492918,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,STEIN27,2025-10-31 20:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/stein27-tickets/1007052708?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,WONDERLAND HALLOWEEN 2025,2025-10-31 21:00:00,Praha 1,Lucerna - Velký sál,,https://www.ticketmaster.cz/event/wonderland-halloween-2025-tickets/797399680?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ethel Cain,2025-11-01 20:00:00,Praha 1,Lucerna - Velký sál,,https://www.ticketmaster.cz/event/ethel-cain-tickets/1203842879?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,STEIN27,2025-11-01 20:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/stein27-tickets/1954890840?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x BK Mladá Boleslav,2025-11-02 16:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-bk-mlada-boleslav-tickets/1324482145?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x BK Mladá Boleslav | BURGER JAKO PUK,2025-11-02 16:00:00,Praha 9,BACKSTAGE RESTAURANT u O2 areny,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-bk-mlada-boleslav-%7C-burger-jako-puk-tickets/290713462?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"AFSKY, MYRDAL",2025-11-03 19:00:00,Praha 5,Eternia,,https://www.ticketmaster.cz/event/afsky-myrdal-tickets/423907435?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.054121,14.3634875,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,StarDance Tour,2025-11-04 19:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/stardance-tour-tickets/1816204250?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Too Many Zooz: Caravan Tour,2025-11-04 19:30:00,Praha 1,Roxy,,https://www.ticketmaster.cz/event/too-many-zooz-caravan-tour-tickets/770263607?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Lil Tracy,2025-11-04 20:00:00,Praha 7,SaSaZu,,https://www.ticketmaster.cz/event/lil-tracy-tickets/57181356?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Marc Scibilia – Live in UK + Europe,2025-11-05 20:00:00,Praha 1,Rock Café,,https://www.ticketmaster.cz/event/marc-scibilia--live-in-uk--europe-tickets/863873873?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,CITIZEN SOLDIER,2025-11-06 19:00:00,Praha 5,MeetFactory,,https://www.ticketmaster.cz/event/citizen-soldier-tickets/1808543648?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.054121,14.3634875,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,ROXETTE,2025-11-06 20:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/roxette-tickets/737525436?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Parkway Drive - 20 Year Anniversary European Tour,2025-11-07 18:30:00,Praha 7,Sportovní hala FORTUNA,,https://www.ticketmaster.cz/event/parkway-drive-20-year-anniversary-european-tour-tickets/52129?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ennio Morricone - Celebration Concert,2025-11-07 19:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/ennio-morricone-celebration-concert-tickets/2052987178?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,dodie – UK & Europe 2025,2025-11-07 19:00:00,Praha 1,Roxy,,https://www.ticketmaster.cz/event/dodie--uk--europe-2025-tickets/746146661?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Comedy Store,2025-11-07 19:30:00,Praha 1,Rock Café,,https://www.ticketmaster.cz/event/the-comedy-store-tickets/50477?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,FMX GLADIATOR GAMES 2025,2025-11-08 13:30:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/fmx-gladiator-games-2025-tickets/1828511405?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HARLEJ,2025-11-08 19:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/harlej-tickets/494173520?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,FMX GLADIATOR GAMES 2025,2025-11-08 19:00:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/fmx-gladiator-games-2025-tickets/65390610?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Everything Everything,2025-11-08 20:00:00,Praha 5,MeetFactory,,https://www.ticketmaster.cz/event/everything-everything-tickets/697228981?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.054121,14.3634875,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,SEBASTIAN,2025-11-08 20:00:00,Praha 8,Forum Karlín,,https://www.ticketmaster.cz/event/sebastian-tickets/51169?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1029249,14.4769295,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x Bílí Tygři Liberec,2025-11-09 18:30:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-bili-tygri-liberec-tickets/2099682036?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HC Sparta Praha x Bílí Tygři Liberec | BURGER JAKO PUK,2025-11-09 18:30:00,Praha 9,BACKSTAGE RESTAURANT u O2 areny,,https://www.ticketmaster.cz/event/hc-sparta-praha-x-bili-tygri-liberec-%7C-burger-jako-puk-tickets/595636523?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,KLÍČ OD DOMOVA - hudebně taneční pořad vzdávající hold české hudbě,2025-11-09 19:30:00,Praha 1,Kostel sv. Šimona a Judy,,https://www.ticketmaster.cz/event/klic-od-domova-hudebne-tanecni-porad-vzdavajici-hold-ceske-hudbe-tickets/1484147175?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Yung Lean – Forever Yung Tour,2025-11-09 19:30:00,Praha 8,Forum Karlín,,https://www.ticketmaster.cz/event/yung-lean--forever-yung-tour-tickets/1655422242?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1029249,14.4769295,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Kiffness,2025-11-09 20:00:00,Praha 1,Lucerna Music Bar,,https://www.ticketmaster.cz/event/the-kiffness-tickets/482771147?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Wolf Alice – European Tour 2025, support Florence Road",2025-11-10 20:00:00,Praha 1,Lucerna - Velký sál,,https://www.ticketmaster.cz/event/wolf-alice--european-tour-2025-support-florence-road-tickets/835986304?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Liana Flores,2025-11-10 20:00:00,Praha 10,Café V lese,,https://www.ticketmaster.cz/event/liana-flores-tickets/48197868?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0764821,14.492918,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Hans Zimmer Live,2025-11-11 19:30:00,Praha 9,O2 Arena,,https://www.ticketmaster.cz/event/hans-zimmer-live-tickets/51553?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Sadie Jean, support: Ben Ellis",2025-11-11 20:00:00,Praha 1,Rock Café,,https://www.ticketmaster.cz/event/sadie-jean-support-ben-ellis-tickets/39114206?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0855259,14.4106677,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,King Gizzard & The Lizard Wizard,2025-11-11 20:00:00,Praha 7,SaSaZu,,https://www.ticketmaster.cz/event/king-gizzard--the-lizard-wizard-tickets/405385746?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Somebody's Child,2025-11-11 20:00:00,Praha 10,Café V lese,,https://www.ticketmaster.cz/event/somebodys-child-tickets/144478919?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0764821,14.492918,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Moncrieff,2025-11-12 20:00:00,Praha 10,Café V lese,,https://www.ticketmaster.cz/event/moncrieff-tickets/1541355697?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0764821,14.492918,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,mehro,2025-11-12 20:00:00,Praha 7,Bike Jesus,,https://www.ticketmaster.cz/event/mehro-tickets/1745052872?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,2hollis,2025-11-12 20:00:00,Praha 7,SaSaZu,,https://www.ticketmaster.cz/event/2hollis-tickets/882084623?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Jamie Cullum,2025-11-12 20:00:00,Praha 9,O2 universum,,https://www.ticketmaster.cz/event/jamie-cullum-tickets/51417?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.1234799,14.4978254,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"PERTURBATOR, KAELAN MIKLA, GOST",2025-11-13 18:30:00,Praha 7,SaSaZu,,https://www.ticketmaster.cz/event/perturbator-kaelan-mikla-gost-tickets/1492286254?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.0998276,14.4228633,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"BEASTÖ BLANCÖ, DÄTCHA MANDALA, I YA TOYAH",2025-11-13 19:00:00,Praha 5,Futurum Music Bar,,https://www.ticketmaster.cz/event/beasto-blanco-datcha-mandala-i-ya-toyah-tickets/1211009829?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,50.054121,14.3634875,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Andy C - Halloween Arena Rave ,2025-10-25 17:30:00,Wellington,TSB Arena,,https://www.moshtix.co.nz/v2/event/andy-c-halloween-arena-rave/182867,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Dani Josie SUCKERPUNCH Spring Tour Auckland,2025-10-25 19:00:00,Auckland,"Tuning Fork, Spark Arena",,https://www.moshtix.co.nz/v2/event/dani-josie-suckerpunch-spring-tour-auckland/183730,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cheerleading New Zealand Nationals,2025-10-26 09:00:00,Rotorua,Energy Events Centre,,https://www.ticketmaster.co.nz/cheerleading-new-zealand-nationals-rotorua-26-10-2025/event/2400634E75BE200F,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Queen: It's a Kinda Magic,2025-10-26 18:00:00,Rotorua,Sir Howard Morrison Centre,,https://www.ticketmaster.co.nz/queen-its-a-kinda-magic-rotorua-26-10-2025/event/2400614AA3772156,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Coal Miner's Daughter - The Story Of Loretta Lynn & Friends,2025-10-26 19:30:00,Takapuna Beach,Bruce Mason Centre,,https://www.ticketmaster.co.nz/coal-miners-daughter-the-story-of-takapuna-beach-26-10-2025/event/24006264DB4031A1,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.7892355,174.7770082,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Jim Stevenson Tenor Scholarship Concert,2025-10-29 19:00:00,Auckland,"Concert Chamber, Auckland Town Hall",,https://www.ticketmaster.co.nz/the-jim-stevenson-tenor-scholarship-concert-auckland-29-10-2025/event/240063309E6C2CB2,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Liam Cooper's King of the Keys,2025-10-29 19:30:00,Christchurch,"James Hay Theatre, Town Hall",,https://www.ticketmaster.co.nz/liam-coopers-king-of-the-keys-christchurch-29-10-2025/event/2400631AE2181DDF,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-43.530955,172.6364343,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Constellation Cup: Silver Ferns v Australia,2025-10-29 19:40:00,Christchurch,Wolfbrook Arena,,https://www.ticketmaster.co.nz/constellation-cup-silver-ferns-v-australia-christchurch-29-10-2025/event/240062839BD811F6,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-43.530955,172.6364343,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Lucy Gray Live,2025-10-30 19:00:00,Auckland,"Tuning Fork, Spark Arena",,https://www.moshtix.co.nz/v2/event/lucy-gray-live/185398,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cirque Du Soleil - Corteo,2025-10-30 19:30:00,Auckland,Spark Arena,,https://www.ticketmaster.co.nz/cirque-du-soleil-corteo-auckland-30-10-2025/event/2400624993F6102B,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Liam Cooper's King of the Keys,2025-10-30 19:30:00,Wellington,The Opera House Wellington,,https://www.ticketmaster.co.nz/liam-coopers-king-of-the-keys-wellington-30-10-2025/event/24006321DE711DF8,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Royal New Zealand Ballet presents The Nutcracker,2025-10-30 19:30:00,Wellington,St James Theatre Wellington,,https://www.ticketmaster.co.nz/the-royal-new-zealand-ballet-presents-wellington-30-10-2025/event/24006185EA131B7F,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Nightmare at the Theatre,2025-10-31 17:00:00,Rotorua,Sir Howard Morrison Centre,,https://www.ticketmaster.co.nz/nightmare-at-the-theatre-rotorua-31-10-2025/event/2400631EA3FE0F8F,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Little Shop of Horrors,2025-10-31 19:00:00,Rotorua,Sir Howard Morrison Centre,,https://www.ticketmaster.co.nz/little-shop-of-horrors-rotorua-31-10-2025/event/2400631DA4A515FE,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Sir Dave Dobbyn - Selected Songs,2025-10-31 19:30:00,Wellington,The Opera House Wellington,,https://www.ticketmaster.co.nz/sir-dave-dobbyn-selected-songs-wellington-31-10-2025/event/24006301E9941CF1,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Royal New Zealand Ballet presents The Nutcracker,2025-10-31 19:30:00,Wellington,St James Theatre Wellington,,https://www.ticketmaster.co.nz/the-royal-new-zealand-ballet-presents-wellington-31-10-2025/event/24006186EDA31CED,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cirque Du Soleil - Corteo,2025-10-31 19:30:00,Auckland,Spark Arena,,https://www.ticketmaster.co.nz/cirque-du-soleil-corteo-auckland-31-10-2025/event/2400624E8FF61445,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Liam Cooper's King of the Keys,2025-10-31 19:30:00,Takapuna Beach,Bruce Mason Centre,,https://www.ticketmaster.co.nz/liam-coopers-king-of-the-keys-takapuna-beach-31-10-2025/event/2400631C88DD1043,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.7892355,174.7770082,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Spooky Maze,2025-11-01 10:00:00,Rotorua,Sir Howard Morrison Centre,,https://www.ticketmaster.co.nz/spooky-maze-rotorua-01-11-2025/event/2400631CC98D1BAA,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Royal New Zealand Ballet presents The Nutcracker,2025-11-01 13:30:00,Wellington,St James Theatre Wellington,,https://www.ticketmaster.co.nz/the-royal-new-zealand-ballet-presents-wellington-01-11-2025/event/24006186EFD11E17,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Pump Dance presents beauty and the Beat,2025-11-01 15:00:00,Wellington,The Opera House Wellington,,https://www.ticketmaster.co.nz/pump-dance-presents-beauty-and-the-wellington-01-11-2025/event/24006332178C68CE,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-41.2887953,174.7772114,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cirque Du Soleil - Corteo,2025-11-01 16:00:00,Auckland,Spark Arena,,https://www.ticketmaster.co.nz/cirque-du-soleil-corteo-auckland-01-11-2025/event/2400624E908F1459,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Nightmare at the Theatre,2025-11-01 17:00:00,Rotorua,Sir Howard Morrison Centre,,https://www.ticketmaster.co.nz/nightmare-at-the-theatre-rotorua-01-11-2025/event/2400631EB459108B,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-38.136073,176.2525434,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Auckland FC v Adelaide United FC,2025-11-01 17:00:00,Auckland,Go Media Stadium,,https://www.ticketmaster.co.nz/auckland-fc-v-adelaide-united-fc-auckland-01-11-2025/event/2400632BDC911DEB,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-36.852095,174.7631803,2.5,['Concert/Sport']
